top10 tstsc pacc salar rejr spend strat apret
45.4668 73.7581 32.2009 69322.9 42.5701 19566.8 18.4962 78.6
52.7666 71.1615 42.6839 66681.7 14.736 18101.2 14.9956 70.1914
44.8392 70.5387 20.396 80817 50.2101 19001.7 9.5211 64.7079
51.7475 72.7708 25.1024 72113 37.0655 7600.36 13.6152 83.2709
40.682 67.3611 37.3821 75474.4 54.4776 18513 7.01406 40.1248
-6.03474 57.7781 9.77614 50441.2 -4.86508 4058.85 17.5072 37.1871
4.5808 67.8977 38.193 62743.7 -15.9342 12575.1 14.3312 66.6694
21.7553 59.9805 39.9918 61681.9 37.7065 2184.47 23.9456 35.0376
45.4905 66.3253 47.1798 52348 39.7847 4617.67 19.6476 53.3021
28.9071 61.9507 41.3035 55152.5 13.0428 -5196.81 18.3922 48.5231
45.958 71.3919 65.8779 70568.7 38.9922 11453.4 13.9565 62.8122
23.0381 63.9739 16.4057 60741.4 33.9696 14612.5 15.3138 47.8851
38.9445 71.9136 55.5034 64255.8 36.8864 17348 8.59643 77.4024
28.8534 65.1193 82.79 52394.2 22.9822 10446.8 13.8954 54.6889
15.967 65.0628 74.3303 45150.4 -4.42128 10751.3 15.0484 46.3441
38.0733 60.9314 24.0438 70010.9 29.9805 14876.1 14.508 70.1046
4.56833 56.1676 50.5274 65592.9 -0.300048 5731.77 20.0783 22.8155
42.6944 70.8513 15.1064 66680.7 44.4243 11491.5 14.4536 70.4861
10.6548 65.2542 53.0047 55142.2 29.8577 7772.67 17.1276 46.6744
14.2013 58.4173 41.7809 51268.2 -6.51404 993.162 26.0504 38.3329
34.5109 73.8334 63.9417 59596.2 46.9848 14110.9 15.8108 73.4444
27.1821 60.2378 43.7525 56917.8 29.1499 12432.5 8.97209 32.2112
23.3633 64.0275 51.9297 63449.5 29.5257 11316 17.1352 61.5644
39.2358 65.7819 39.5579 59256.8 53.5992 9532.46 20.5131 66.7305
58.3018 70.9146 59.9891 67881.1 48.4589 11513.6 13.8607 60.3882
45.0022 67.0054 37.1177 59182.6 15.2947 11345.4 15.2604 58.4013
88.6339 84.3555 54.6772 71953 59.4461 20903.1 14.4357 68.1285
20.7179 65.6332 62.3662 56018.8 8.60114 5526.16 20.337 48.7062
38.7338 69.1457 16.144 68426.3 40.0604 12727.5 13.2927 80.2666
8.52835 59.2931 47.1245 48014.4 21.6729 2526.51 17.655 47.7571
42.577 64.0315 27.5229 57683.2 34.3744 4302.07 21.5839 48.9064
62.9137 67.1246 56.418 50772.3 27.8408 5499.38 14.7541 82.2697
78.2011 74.7976 33.8047 62982.8 29.3344 5914.31 19.1981 87.1676
29.7497 57.7742 40.596 42476.3 23.3038 3696.53 19.618 46.0487
26.7659 65.3023 37.3197 59930.7 28.6035 16085.7 14.4707 59.0076
26.4688 59.361 69.6603 56436 53.08 10773.4 19.1288 34.0374
62.8074 69.8308 64.69 52355.3 30.8587 8622.68 23.4454 55.4724
74.838 77.6942 21.2127 71811.3 55.6819 17203.5 11.6585 87.815
95.517 81.8319 65.7828 72658.4 49.7233 16481.8 14.8534 92.7467
75.826 72.0923 27.2966 73090.7 52.7684 12049.6 13.7136 64.2734
17.8491 67.5972 44.1123 61138.8 23.5931 10496.1 18.8514 63.1989
38.6503 69.6784 55.0001 63262.4 28.5976 7305.48 12.4199 86.6323
65.2822 67.127 47.2396 54367.1 31.5657 9176.85 10.0597 70.3776
46.9978 71.9541 26.321 76150 55.0985 14591.7 18.3594 69.4507
1.03583 66.0674 34.1526 63801.3 29.6418 16352.4 18.3976 59.0414
34.9958 66.1368 37.0759 66000.3 33.8129 15370.3 13.0741 53.614
55.1361 69.8794 46.2553 76194.3 64.111 14960.1 13.3952 62.9469
8.25785 64.4005 47.6544 56983.2 5.62794 9847.33 7.55461 51.2751
-3.22981 64.0684 34.4099 73020.3 17.0162 11104.4 20.8855 53.4024
72.2479 73.0604 29.2115 83236.9 52.8918 23861.7 10.2788 101.074
35.4533 68.6082 41.1139 68492.1 32.922 12864.6 17.1755 38.2903
28.7093 65.1764 51.6058 50945.4 11.4821 15903.2 16.3752 74.0987
53.6116 75.6392 26.47 79917 28.4966 21061.7 11.6569 66.2825
24.3272 69.8917 51.8412 48629.3 22.2438 10996.6 14.374 43.42
55.7521 76.2455 54.2464 67422.2 41.969 11850.9 22.0366 54.3535
22.42 64.8724 79.2214 70489 25.5235 11046.1 14.6515 49.6472
34.2316 77.171 21.4998 77379.5 32.2579 20329.1 13.6242 69.5632
37.374 60.7225 40.8235 49641.1 16.9847 8033.6 21.0965 52.8218
54.902 70.2107 43.6847 58365.9 43.0069 14405.9 18.3413 56.699
46.2289 63.4792 47.5641 49505.5 3.43762 4002 19.5966 67.4078
2.37773 58.555 53.5273 46708.9 0.568198 5528.57 12.2768 51.8005
46.2811 64.3246 44.841 48415 24.3731 7097.33 19.7945 26.341
25.412 63.253 50.259 65242.4 26.7226 7606.76 19.201 43.4256
42.5261 71.7456 44.7876 66347 26.1417 7844.51 14.0775 76.7121
27.1961 60.6005 50.1119 61841 35.0833 8395.6 16.6964 59.017
61.6431 77.2707 16.6166 74008.6 49.6423 16133.1 15.1088 89.8941
12.6892 62.7951 50.8048 56406.8 21.7432 10340 17.3566 41.5183
48.4811 68.3376 46.7188 58253.7 38.6095 17151.8 12.3015 47.6522
74.1117 80.626 43.0876 76985.4 52.5309 20346 10.5401 93.6689
-0.930207 55.3913 66.7712 54813.1 8.74136 4645.41 15.1631 44.973
40.3005 67.8932 32.4993 63013.4 41.7446 15814 15.7908 49.4387
66.5866 74.2074 37.6639 69792.8 49.7922 18229.4 13.1022 78.0932
3.12035 57.8644 32.5614 50779.3 11.608 5991.71 20.7362 25.2969
52.0988 69.827 49.9317 54559.2 30.2446 6774.54 14.3838 58.8693
8.30581 59.4248 59.9011 56901.5 24.3052 13233.2 12.664 61.7694
33.4153 61.4443 32.1335 59282.7 21.7351 11755.4 25.6162 51.0073
60.4648 66.6064 46.2598 64690.9 49.0015 9255.83 12.379 67.2672
70.5829 73.9738 51.1182 72879.2 37.568 11849.6 20.539 63.3262
53.1752 70.1755 76.5594 59458.3 14.9009 7002.55 14.1649 55.3673
56.4945 68.6309 59.0679 54305.3 10.1369 11923.7 18.0086 57.4528
75.1601 78.1595 52.2539 73191.6 54.7947 19195.9 11.678 57.6599
27.6685 57.266 37.1064 66599.4 22.4486 6307.32 24.1249 47.8445
74.3243 73.6104 22.9458 76685.7 61.4159 19867.1 13.0214 58.474
61.2571 73.4089 43.6092 59103.6 43.5832 15947.7 21.9287 57.4217
29.7594 64.5087 54.6154 53877.7 42.9391 10938.1 10.1624 54.4381
30.7829 60.0277 31.0041 79189.9 62.8204 16793.8 11.6655 43.943
45.1972 60.4731 39.647 49440.2 29.8183 7195.02 20.7517 50.4848
44.1971 65.8703 51.2839 69521.3 39.3155 13180.5 14.8178 64.997
40.9384 70.9137 34.5253 70773.1 45.4203 19669 9.01365 60.1162
54.956 73.4493 35.5216 70149.8 40.8745 14270.5 16.7456 83.873
59.2324 72.3131 61.9701 61930.9 33.6572 13445.4 16.9401 65.2994
6.2513 54.8457 26.1766 52657.2 24.3469 5549.95 21.3222 36.5285
53.3692 64.5167 61.2878 47758.9 27.0114 9089.85 13.2829 65.5581
15.8177 59.4686 30.6623 53331.1 21.3552 4546.66 23.77 42.0687
55.8063 78.8238 40.4405 77828.8 38.5051 13975.1 19.8907 64.067
33.1212 68.3621 56.4258 64376.3 7.28214 8065.89 11.5494 47.578
5.15262 59.2162 70.694 52661.6 25.8414 6198.07 17.8481 38.5963
20.261 66.301 40.64 59475.7 35.8521 13315.4 21.1809 29.4152
54.2239 75.5846 45.1258 62962 47.3753 11377.5 18.4189 67.9444
65.3639 69.9842 48.4067 73229.4 36.0768 19368.7 15.7797 57.0195
3.90028 59.3265 20.7211 59418.3 24.067 9300.33 17.2457 57.8492
48.1157 70.9328 48.8212 57196.6 14.1625 10976.6 16.9548 55.2151
47.6397 69.6484 54.3693 68239.8 56.4486 17304.2 9.81002 78.5967
15.3515 64.5833 52.0875 56958.3 35.4726 7708.33 14.8883 64.4972
69.6958 80.2311 26.2806 64149.7 54.8596 16589.7 11.0311 69.6388
25.5526 59.2352 52.8272 58802.3 24.6084 6443.14 16.4441 53.7139
39.1387 65.8565 60.0447 55661.4 28.4988 7660.74 21.0572 42.9768
55.3635 76.6577 38.4916 74389.2 42.4149 22054.6 13.4404 92.7908
25.1815 62.7881 41.6751 61039.6 12.4544 10791.7 19.794 32.3114
34.796 70.8752 46.1879 57555.5 21.1089 10243 11.3032 57.1721
-16.9115 52.9449 30.732 56715.1 30.4598 2479.5 20.7405 20.8978
41.3664 66.7359 38.1568 64222.7 35.8089 14623.6 12.4083 50
-22.8114 50.6152 34.6912 49553.3 -3.66927 2360.5 21.8905 17.6001
16.6086 60.2879 78.347 44079.9 -13.3183 4478.19 13.6548 47.8892
45.2118 64.0608 51.8474 59325.5 26.5166 7718 18.6146 65.0206
60.4192 69.117 29.1937 67761.4 41.2526 10936.6 15.8504 56.4089
24.6724 63.5156 41.4341 68603.6 13.9175 13757.4 13.5915 48.5792
19.3116 63.2985 54.92 66922.2 49.1519 16815.9 7.93141 73.066
11.9621 56.472 55.4427 53945.8 29.4796 2745.14 20.1385 30.0855
34.692 68.731 37.9101 65353.8 35.3018 11396 15.1638 63.3241
52.4882 70.3983 42.5561 66123.9 40.9752 13852.3 9.93155 72.5931
30.2177 57.4363 42.6265 58365.6 17.2291 5075.38 18.5399 37.8332
16.9723 61.7173 46.0943 48473.8 19.4264 5627.43 12.6186 39.1518
52.1171 72.1266 52.9538 61585.8 65.2067 14720.3 12.0295 64.5488
17.9059 61.0314 35.2096 52000.1 22.8293 4772.3 17.9617 37.1872
51.6795 69.4515 63.7235 60419.8 37.8678 8910.04 12.5686 56.5438
31.7923 67.9227 34.7561 65618.2 54.7236 15945.1 14.3597 63.3591
83.3191 76.9612 46.3309 68117.3 38.9849 17031 17.7568 60.3043
1.57795 58.1095 44.9358 48879.1 16.4265 5192.03 18.5985 23.7942
19.8946 59.3746 71.6018 51910.5 40.8716 11824.1 14.2212 46.9996
49.1484 64.5407 57.7135 59446.3 53.4751 8599.57 18.3787 46.3165
93.4332 72.1695 31.0011 68996.3 61.262 11735.7 17.4238 82.8809
-8.41556 54.2171 51.0592 56608.6 10.0301 3427.86 20.633 24.7925
57.1058 72.948 37.263 65045 28.4122 13730.5 12.1591 71.3163
24.6112 64.5733 31.5665 60184 21.1207 4003.03 20.9118 54.8785
25.6017 61.4909 36.4126 55650.4 -6.70876 4371.43 22.8981 31.1476
9.26759 60.3131 48.5863 52085 32.6376 5696.45 9.56456 53.9587
35.9811 56.3094 47.8003 43481 15.7738 4662.29 16.9012 31.599
46.4009 65.575 45.4597 62880.3 29.6671 9641.6 20.2649 49.6353
68.1265 65.3277 47.2439 65522.7 47.22 18791.3 13.1618 70.4574
31.9715 68.4534 37.5847 69589.6 46.4568 12449.3 13.8918 54.6432
44.8843 72.4924 51.3081 69900.3 46.7837 11807.7 14.5671 82.0473
27.6658 67.5943 32.5232 61080.8 47.1354 12378.8 6.95733 64.6908
54.0249 73.3867 10.2112 77762.4 47.2912 15054.8 22.0246 47.6297
52.4758 72.3596 64.2922 58631 36.9352 11707.2 13.7764 79.0644
43.0129 61.2687 19.7717 62070.9 36.3196 11458.4 13.3282 51.1121
78.228 77.3023 39.1087 77180.1 62.6691 22149.6 12.2028 63.6268
33.7636 58.6184 49.4664 59511.5 26.857 2063.07 18.5328 12.8804
31.8368 69.7851 31.3368 67319.6 34.6902 17592.7 17.6847 56.6513
71.3605 72.2751 56.9124 64928.7 25.2342 11271.5 15.6066 81.0901
44.2585 71.0455 42.0301 70426.9 43.4614 20727.3 6.22351 66.9747
77.0829 73.0378 43.286 79567.9 58.1305 17123.9 14.6239 83.1222
61.764 68.1977 38.8217 74786.2 35.7966 14846.2 14.3077 56.6781
76.0668 69.9215 41.0477 61322.3 73.5691 14328.5 15.3838 64.7461
53.1692 68.2619 40.0985 60028.5 37.8102 12420.7 16.9445 47.3625
46.3478 68.0604 26.4292 65208.1 30.2746 7063.63 12.6921 72.7411
71.2825 79.5546 45.8365 64162.2 65.2379 18615 10.659 77.1091
35.8193 62.7512 32.8191 59075.6 32.6485 6018.16 15.1788 65.3626
41.1818 66.5492 22.3747 78399.7 33.9248 6995.2 11.6801 69.1716
41.4821 68.6752 37.0277 79059.1 56.7603 14587.5 11.8702 63.1239
59.5063 72.973 40.6839 73468.5 37.319 19503.3 7.72981 82.1094
41.2781 64.6106 27.0591 57709.9 40.9313 9531.56 22.6674 48.8664
39.0731 68.7045 42.3502 61175.3 29.3572 14569.6 14.0176 62.2006
41.5849 62.9889 25.9889 63548.4 28.9622 12201.3 15.3948 70.6534
22.1943 65.6548 39.9304 65707.8 16.1899 7598.6 14.1366 55.032
14.7458 54.9326 53.7881 50244.8 21.8733 3085.1 20.1679 21.5114
51.471 67.7737 48.6651 69675.4 22.6209 9511.49 17.2246 68.008
53.7635 71.6628 42.6749 67215 45.7139 11936 15.1893 62.7101
33.0139 61.1767 27.0129 63097.8 47.6466 5385.55 24.7231 57.997
-0.753281 61.3573 28.2264 63060.1 21.0679 7671.78 16.423 53.3242
59.7535 71.6916 17.2352 77656.2 36.6456 14737.3 14.7081 55.9214
42.797 61.4977 48.9869 60213.2 52.1869 11876.5 16.3481 42.2225
41.1895 63.8892 48.2167 49637.1 16.2796 7361.49 8.49304 66.3496
22.6763 61.5431 47.9713 53998 3.57006 8525.26 19.117 41.2115
52.4244 75.7941 66.4273 61145.2 29.9209 13996.6 15.1041 76.1756
50.8082 72.3747 51.7547 65688 16.5519 13405.5 14.8164 68.7828
17.759 60.6677 49.8604 56451.2 31.9422 14666.3 18.8297 40.7749
17.4958 67.3523 51.4669 63350.8 29.1949 8112.37 15.4825 51.7572
61.2772 71.2216 25.4326 67022.3 53.0235 11485.2 19.7418 71.9626
59.5303 70.052 51.1764 67553.1 51.9765 13175.2 15.818 55.8028
46.6949 69.0837 60.6394 62263.6 26.4264 19776.1 11.7455 56.0531
46.3614 66.5675 31.5987 59158 25.7648 9565.71 18.6671 49.1324
63.2865 69.9208 24.067 73216.8 37.0928 13518.7 13.9065 59.9228
39.0876 67.4565 37.8194 74161.6 35.0882 14907.6 14.9613 83.8427
19.5144 59.2802 57.7433 45570.7 26.2737 -1772.12 20.0481 55.1327
51.5908 67.7841 16.4815 75081.1 24.7398 8359.31 20.698 40.6782
61.1506 67.5639 33.0902 62525.2 48.5667 16785.3 9.32331 65.8559
38.4268 63.9491 48.2581 63664.6 30.8555 6722.98 20.3162 55.0824
40.5243 62.9711 29.1808 64325.2 23.3004 12041.8 11.9534 59.5179
41.329 63.3885 44.8073 60570.3 41.8927 12699.6 11.5943 56.8985
27.1356 65.6667 49.6071 55864.5 30.3036 9871.52 18.3311 52.7634
48.3342 63.9781 43.058 74825 44.3269 12108.9 16.1116 60.0571
35.809 72.9927 51.8105 59303.1 12.1027 13541.2 19.3009 54.1362
67.176 68.3372 42.7651 56226.2 61.4991 15876.2 15.2449 50.9104
1.87945 65.949 41.09 59174.3 11.4643 13255.7 20.1071 58.042
28.4746 56.4405 63.8249 38608.6 -4.71952 -2060.81 20.5339 29.1734
21.0632 59.0754 38.1724 44742.7 17.1487 2481.3 16.4494 30.0285
49.4309 61.624 35.0996 53367.7 41.0514 6245.57 20.0884 55.8741
35.9113 61.9398 59.248 63752.4 33.4319 13525.8 19.7207 57.2994
47.747 71.1116 44.3092 71850.1 22.9756 13638.9 18.9091 56.9718
69.8615 77.8613 44.2265 76966.4 69.4026 19934 9.62559 87.8751
32.8604 70.3486 15.1844 68927.3 32.3147 11682.5 21.582 66.5323
26.9323 62.4339 61.4455 52467.6 46.7063 10233.5 19.4042 58.0428
45.143 65.6426 44.5957 52056.9 28.7847 6478.85 18.8706 57.8305
53.4341 73.7513 19.182 70130.6 49.6825 20476.6 12.8497 80.6296
33.4709 61.4739 52.7924 62394.1 26.9666 10073.1 21.9075 57.6055
40.3628 64.5368 41.0903 52033.2 24.4469 3541.58 13.9769 81.9748
92.498 80.7316 44.3478 79041.4 55.6355 19421.3 11.8823 84.9975
44.11 70.8755 52.5462 62739.7 30.2484 16112.5 16.8869 48.8011
8.02076 58.6773 42.7392 59508.7 35.7165 12954.9 12.5707 54.1754
27.536 61.8397 56.9777 50670.3 -8.48238 4067.45 16.5556 29.2691
55.7011 67.8192 45.1705 60036.4 38.3643 9066.46 14.4646 62.5958
20.1623 64.8617 61.9414 61127.3 47.4907 10899.9 14.8258 41.1647
67.4045 67.5487 31.988 59838.1 54.4841 18036.8 15.0155 40.2006
44.4151 66.9629 36.0519 53175.2 30.7187 5812.46 19.2675 63.4955
24.433 64.1089 14.6264 58441.3 35.8681 5923.96 18.5217 55.7319
53.8454 78.4807 29.8228 68080.3 61.0011 21482.5 13.7267 82.3891
76.4571 76.5077 47.0407 72640.1 54.0366 18989 10.6482 68.173
86.7726 81.3856 46.4772 83015.7 75.1648 22444.7 9.89697 101.223
36.5193 59.9179 34.6128 43349.5 2.11039 891.402 17.3944 59.1791
47.1147 59.7545 39.4692 52398.3 25.7458 9177.28 17.0547 33.7611
54.2145 68.066 53.0213 46169.3 33.4605 8128.36 13.9893 51.5062
55.417 72.441 44.0046 59657.6 38.9435 18410.7 9.45892 61.8141
44.7468 69.6443 22.488 75690.5 43.7777 17527 7.09836 62.3893
69.8527 71.8801 28.2652 58973 36.1496 12894.3 14.0093 60.3049
33.4531 60.3157 42.2793 49069.5 53.0926 6214.04 12.5791 48.967
7.79304 60.7767 38.0801 55730 28.7143 6114.67 10.2964 44.0017
38.2595 72.0221 68.1102 64577.9 22.3375 12926 9.0861 86.0447
-0.644965 56.4264 54.1241 53670.7 25.1864 3850.64 21.2294 23.5883
28.1736 63.3556 56.92 53148.6 41.2438 9968.33 17.91 49.7297
65.0724 65.9954 41.6956 57770.6 40.0072 3836.73 22.8137 41.3098
45.4796 60.6178 57.9321 53399.4 32.9242 3894.62 20.8661 37.0422
59.5271 74.192 42.0528 71554.3 29.6474 13485.2 19.4272 78.858
13.444 59.0217 41.3179 66742.7 21.6429 10002.8 16.2537 42.1995
58.7219 71.0649 57.6153 64060.5 50.6653 17314 10.4156 51.1675
32.5434 59.5937 42.2286 58073.7 37.8098 10801.7 23.0786 30.3431
18.4435 64.5697 25.6322 56181.2 9.69168 5576.81 21.6415 54.4141
6.68515 58.872 32.3757 61146.1 16.7918 15747 16.0845 30.1771
37.933 60.2807 41.3893 56563.8 24.064 1640.6 22.4599 29.9113
56.5303 64.5591 44.7001 65651.7 46.0027 16616.8 12.5411 58.3359
36.9398 75.4712 49.2532 69483.5 42.8074 16308.9 15.8858 58.3984
58.3906 65.2474 53.4968 70445.8 51.4967 15187.4 14.1995 44.8069
46.8657 62.1723 51.932 68455.9 41.1598 8977.19 12.7335 50.827
43.944 66.8776 44.828 58647.7 50.0201 7124.93 10.8607 60.2937
-28.9952 56.5423 22.7885 43886.6 -19.9639 7923.99 15.9536 43.4558
25.1606 59.2752 41.6158 53735 13.546 5885.27 18.4077 33.4669
54.3904 74.5918 26.773 62264.4 48.6006 14053.7 15.0146 100.21
16.7892 62.0364 34.8139 53146.3 22.131 11487.8 21.5116 53.9629
63.1498 74.6235 33.5991 73990.3 43.8728 12796.3 7.7577 78.5838
29.0745 63.9015 60.3318 57004.3 17.3969 8904.71 18.6032 55.3671
50.5498 64.9723 63.854 55581.8 30.3382 7319.46 14.7992 42.4234
71.0556 75.3762 28.2128 66704.9 24.6089 17118.5 17.9568 59.5976
37.0782 68.069 38.4378 61216.7 30.3816 13209.6 19.8293 75.268
48.2611 63.8937 49.2744 58014.9 19.4636 3901.8 23.0169 54.9229
41.1291 68.5943 51.8505 55643.2 38.6053 11098.2 16.8454 78.7805
5.46428 54.7694 46.8522 38959.7 6.02614 -1026.43 26.5407 17.3735
19.3272 65.1781 45.1093 60062.3 9.61488 4749.2 20.3933 38.9594
20.4629 65.8222 62.5485 65239.9 15.202 9667.81 18.0157 72.4837
37.0097 63.8859 39.8845 70129.4 31.6542 12025.1 18.5833 65.4062
19.379 54.7516 49.2139 50261.9 18.0188 4675.42 18.9509 30.0248
25.8739 65.0831 22.8864 63315.8 26.7677 15694.6 12.6228 50.4436
53.1928 71.42 53.9097 65118.8 60.5874 19094 10.1733 80.7456
40.4188 66.2027 20.7309 49043.9 26.9441 6490.78 23.625 40.1968
36.7415 67.4144 56.5344 61811.8 51.423 12755.1 15.5235 66.9073
-15.4384 53.8242 46.3279 44448 13.7161 110.603 18.7273 33.8591
14.0362 59.9273 37.8939 53734.1 22.646 4963.62 19.0933 27.6354
38.2864 70.6597 30.9764 80178.8 63.7373 16354 15.6128 54.3607
54.0103 68.1275 33.9506 66679.8 37.1669 14747.6 16.6853 66.2026
30.5422 65.5261 45.4089 67383 37.1944 8564.51 17.8441 42.4434
37.2334 56.8447 47.2914 51710.5 16.4395 4181.54 22.3408 32.1809
38.1679 73.7342 39.1366 63118.7 24.7979 15620.7 12.2714 82.0208
3.39153 50.9684 46.8391 46653.9 27.0053 5760.89 19.6642 21.7231
47.4429 68.7374 39.9463 70088 46.7913 15161.8 17.0153 93.0394
51.2449 70.9725 41.5102 63869.6 22.7593 14304.5 18.6625 67.6901
88.2347 73.4199 38.6764 62452.9 36.5277 17709.8 11.6344 89.2661
20.5595 60.9139 24.9034 65353 45.8974 13464.5 8.54522 47.9034
-26.1548 53.9128 48.0937 46187.4 1.49532 3930.62 17.4541 38.3246
47.9155 73.0088 8.73213 79122.6 35.4117 17482.8 11.1197 76.8225
42.4824 62.5394 32.6577 58442.6 42.4397 2163.94 20.4913 54.8724
34.5452 73.1237 28.1264 71670.4 40.1359 19549.7 17.8414 64.085
37.0272 58.6856 77.6431 43194.8 0.216885 628.545 21.3324 30.1485
58.906 70.7081 53.8082 56506.2 25.6094 8777.54 15.9797 68.5192
38.1074 68.6535 42.1321 69141.1 49.5494 17524 9.75135 73.2715
15.475 55.6029 75.3065 48863.4 14.2913 1940.69 15.7841 35.2598
91.1824 74.7905 55.906 78049.7 39.1759 14833.5 14.7863 68.8506
64.4226 66.2018 31.6265 66384.8 63.8761 12219 8.75007 62.1492
58.4811 69.6451 32.4409 64584.3 42.2309 19717.9 7.25157 66.5501
43.113 73.5035 49.6751 55217.9 50.9767 19332.9 15.8512 83.6547
