top10 tstsc pacc salar rejr spend strat apret
51.3906 75.3195 29.3083 78482.2 17.4169 18882.8 13.3772 83.1789
44.4782 65.9383 37.2812 57424.9 6.95226 8189.1 11.9029 60.0544
18.4177 60.0349 46.6341 57553.9 8.92441 7085.67 20.5981 25.2177
37.5593 64.366 6.70324 61538.5 13.8717 9131.66 16.4631 46.7858
56.9152 68.7464 31.9366 72590.2 19.8878 11771.4 19.0836 66.7178
21.5731 65.3939 56.7098 56256.6 21.7057 14103.3 18.303 61.8519
45.165 67.788 37.6987 60781.5 32.49 10091.6 11.6581 70.6782
21.3501 61.6573 38.7893 48404.4 38.0441 11206 19.0568 38.68
65.3226 71.1966 41.2167 83939.7 65.4178 22923.6 11.1554 66.8994
-7.52304 53.7746 59.2954 40833.1 13.7219 1057.11 18.1603 45.4805
40.9019 64.6264 77.2449 57224.6 39.3902 18913.1 10.2768 49.4504
12.1283 61.5381 59.1589 66225.6 38.2881 14776.6 11.0803 56.4166
27.6517 61.972 57.1029 57924 24.2526 8048.47 17.5261 62.1075
16.6355 66.0302 22.0975 70211.3 52.6799 10661.1 21.9135 71.0463
19.6306 66.4713 60.3496 59315.3 22.4189 8071.08 12.0663 60.3522
61.1831 74.4087 57.4162 65429 52.3702 14223.4 17.3904 83.0396
37.4649 66.7398 37.1962 66935.7 25.6136 8693.65 16.6783 82.7178
52.6287 71.6629 55.1907 61944.4 35.4185 13057.2 18.4302 42.3913
52.2662 72.6485 31.7839 70679.9 52.8606 13813.4 10.3905 75.0194
59.4301 74.2994 54.5377 71340.6 40.3396 17160.2 17.9129 79.6789
3.50419 57.6301 46.238 46939.7 29.4388 3869.58 17.1081 57.1609
54.0052 66.615 41.7244 65896.6 37.9132 17080.6 11.7048 60.0828
20.8285 52.132 25.962 41675.4 -17.7856 4955.66 16.8769 37.1036
77.9634 82.7409 50.0695 64535 41.9195 22359 12.9105 94.9486
45.0454 66.6034 44.5601 66963.3 21.7083 16000 15.6255 58.7994
34.8755 53.9933 51.7013 57953.5 32.2488 5209.69 20.1969 18.5393
42.017 68.9676 36.412 63183.2 14.6505 10763.3 15.861 50.1633
51.2655 75.3085 57.4877 63660.2 48.1941 14743.2 17.4934 68.2191
47.1517 68.3145 31.5618 68572.9 53.2964 12708.8 14.9864 36.3763
-15.7851 48.6609 31.522 46362.8 -6.05798 -1991.99 24.8208 22.5108
40.93 69.3226 34.0679 67308 24.954 17369.2 16.1418 62.7065
42.8501 70.1158 24.9728 62405.8 38.6884 16238 14.464 86.6128
31.2187 66.7293 41.0554 60238.5 46.6307 3964.77 15.7522 52.4686
51.6533 72.3433 48.0625 69164.9 37.5397 18146.1 12.0569 67.2308
37.3245 69.4615 45.4437 69802.2 18.4564 10740.2 10.9353 76.7732
8.6052 62.3246 32.0685 62396.7 22.4189 7123.38 16.4307 39.3752
63.4555 66.549 57.5426 63985.9 40.966 10632.5 13.5166 46.4577
34.5345 60.4987 46.3253 62266.7 25.1646 12182.9 15.3816 60.8317
15.2373 59.6237 41.6002 52479.5 29.2504 7038.7 21.5966 40.964
26.6877 60.7463 34.7503 57894.9 1.74614 8236.79 20.4089 53.1179
31.069 61.0818 40.5884 52595.2 27.2216 4602.09 18.7503 47.3284
-11.6561 50.3466 44.4147 48722.6 30.7512 7288.73 12.5429 21.7891
25.7721 68.616 41.4285 58285.5 13.7174 7924.82 15.7183 69.2179
42.1706 64.1115 44.6686 57562.4 25.3853 10935.4 18.7681 37.845
3.93158 55.387 47.4131 44880.5 11.5762 3314.65 8.8007 51.2231
43.2228 65.9864 41.1569 63204.6 41.7168 11836.8 20.7877 48.7566
54.3148 72.1496 75.4348 59867.6 47.5766 9445.73 18.4976 61.807
51.0135 70.1315 36.6803 58553.3 50.6052 11320.6 19.5129 72.2167
61.6861 77.4106 40.6628 79542.9 39.3296 13118.1 16.3811 88.1069
50.2388 73.9429 69.8926 64718.3 39.522 11641.9 16.3371 51.9031
64.5998 73.4705 46.7346 73870.9 47.5998 14635.8 22.3252 62.4417
-0.068669 53.6202 45.7648 49144.5 4.77211 3394.8 23.5816 14.303
27.7516 65.0754 56.9669 57468 38.2868 11402.2 19.101 43.2865
24.699 61.03 67.593 49113.2 25.8942 4494.29 17.8991 55.69
28.6284 65.0394 45.1791 50324.5 7.9803 4856.71 20.9671 43.8059
47.7532 72.6698 34.0409 66004.7 12.6353 18691.4 13.6354 80.3936
61.2668 65.2798 39.2743 49937 33.5886 13202.9 11.5191 56.1684
4.69083 60.9792 43.5667 57316.3 12.7038 7359.09 20.0368 37.7626
54.1375 71.3795 37.7963 62993.8 49.3786 13247.3 13.8312 62.601
17.5626 54.9447 48.7114 45444 34.1072 4381.85 15.0089 32.0624
28.2988 59.5941 44.5012 50255.6 11.0808 3417.29 22.6857 54.6589
-0.532917 53.8382 39.2564 56855.1 5.20387 8140.94 21.574 11.518
81.101 74.5668 44.5234 66613.4 53.6342 15970.5 14.7333 77.3159
61.8794 69.2447 64.3031 73620.8 59.1455 19921.4 17.8792 66.2304
63.2324 78.5553 45.9695 64976.2 57.5942 20395.3 12.3901 89.7472
43.5338 62.8108 45.5049 62739.2 37.9187 5486.17 16.6927 49.3837
57.5606 63.4069 39.6373 51113.8 32.5331 3930.52 20.685 60.7217
37.3147 65.785 30.96 73139.2 50.9307 11778.4 17.2941 39.3749
10.8877 55.308 33.9187 47618.3 31.9551 6454.02 12.791 55.7385
34.8814 60.891 29.3906 43584.1 27.1815 5017.1 25.5873 20.1395
71.8985 73.5058 33.0262 77488.6 44.7117 23880.2 8.39332 93.9241
32.4073 60.7456 39.21 48808.8 21.3949 9371.55 19.094 21.6622
51.1954 69.5311 29.5859 60268.1 48.3538 14312.8 18.5968 53.522
21.7159 59.316 37.1334 64946.7 25.8099 5878.12 17.0552 38.8826
3.27986 54.6748 59.62 44997.6 13.8553 1309.34 15.4502 53.2593
17.116 62.9294 46.7272 66647.4 39.6545 7049.58 19.5036 74.9669
56.6443 71.1033 73.0536 63067.4 33.436 16546.6 12.2712 88.4544
79.5469 72.9873 30.2172 71776.9 53.7683 19215.1 15.7225 72.0691
47.1833 78.6686 55.3805 65380.4 38.7891 11996.2 15.7568 78.4107
36.6906 63.1792 52.7813 41361.6 10.2586 -78.1721 21.5694 49.7354
29.9675 74.0817 39.4403 68354.8 47.7582 15918.7 17.0771 62.851
2.63475 55.4869 31.2376 52732.6 19.3271 3285.87 19.1235 31.0058
65.742 75.2893 36.1588 72812.2 35.1317 17151.2 12.4418 69.9692
45.0073 73.5026 41.1105 74248.1 16.6446 12847.1 17.0855 77.4907
35.7637 62.4398 34.7897 59719.3 29.6317 7675.51 19.7503 30.5756
52.6724 66.4472 59.2325 43995.4 17.3879 8029.36 12.7834 53.2193
30.1383 68.5521 59.8997 75856.6 0.723345 12133.9 17.4556 62.5969
24.8164 56.5176 37.328 60954 36.9354 13036.9 9.93358 26.3334
104.337 75.2804 38.5434 67871 49.8488 15791.1 12.6319 89.2441
41.4317 60.9919 61.8199 49456.5 30.3608 9265.44 17.1869 68.8624
42.0094 59.3127 26.3896 60028.2 15.3263 3125.12 18.014 49.6814
42.9259 62.7089 35.5461 57898.1 32.6674 9165.83 22.9926 51.3879
27.1089 75.7848 41.9324 77940.1 14.9032 20684.4 13.2792 102.433
34.4045 61.7683 48.108 51687.4 14.5508 6581.12 13.0024 76.7642
52.8416 58.8386 67.709 43446.2 18.1109 7461.71 20.222 39.4463
47.4094 67.2729 37.7814 55738.5 21.3078 13100 16.132 69.9406
75.128 68.7914 53.2601 51718.5 12.6937 6058.7 15.0917 73.2474
46.363 60.055 19.1252 54674.8 20.6695 5921.09 17.1904 48.0918
44.7998 67.0875 45.6862 66772.2 21.7398 14193.4 17.177 50.4782
51.7392 70.1339 51.1953 66845.2 72.8338 17756.7 16.4662 48.6139
76.4718 72.9476 17.5937 71756.8 55.6882 19479 11.5408 69.4214
57.8616 73.7447 39.684 80015.8 29.8333 19006.3 8.57883 56.4895
46.1573 70.2164 64.074 63632.9 41.3619 11359.6 13.623 63.4659
37.0843 68.8331 37.2528 68407.7 45.0019 13963.4 17.3108 68.7472
41.4799 66.4037 35.7942 55188.7 8.69923 6801.12 20.5932 54.718
39.0125 71.0869 40.809 64405.2 17.9086 10167.4 16.1227 74.8047
28.2238 59.7832 46.5962 55981.3 19.9453 1822.05 15.5735 44.534
85.3965 78.1096 75.9749 59142.5 25.659 18221.7 12.3747 68.107
53.3068 67.0493 31.5793 71330.7 53.7924 10631.8 16.2236 72.1371
13.0036 59.6508 44.7984 62352.8 11.2997 2453.95 22.6144 36.5441
16.1053 54.0491 54.3801 52484.2 20.251 1091.68 13.2608 48.9095
65.7545 76.568 36.7769 81346.6 53.9988 17947.2 16.9849 53.5937
16.5909 63.3328 52.9445 64573.5 37.5746 7980.25 15.9657 64.6928
47.8178 74.6368 40.4217 72914.7 50.0701 14771.2 14.4627 69.657
26.3089 62.3772 48.8749 64718.5 39.0234 6484.34 21.4373 26.3198
36.5131 64.0032 24.4833 66218.2 24.161 7031.18 20.1223 36.1867
5.20016 59.8899 44.7041 56811.3 1.29686 2047.49 20.7657 43.8375
15.2001 62.1342 58.8492 52663.2 4.6627 9201.65 21.3852 51.3133
15.5478 54.0021 37.0441 54295.7 18.3868 9120.82 10.9938 27.6143
18.2748 54.9913 47.7813 40315.8 13.059 6762.66 24.3204 40.3564
21.023 69.0687 27.8568 72873.2 31.5991 8619.8 20.7307 76.541
43.7785 68.6069 60.2654 63421.2 47.5704 9424.1 19.8294 60.15
45.0353 68.6405 44.5547 67028.9 43.4347 7625.18 8.99368 63.4372
61.6852 73.8772 13.989 66625.1 40.2293 15588.1 16.2494 57.2504
12.5395 68.2888 55.6832 66450.8 31.9601 14083.4 13.1169 53.2738
18.5933 59.6051 37.6177 61227.4 46.3073 9750.53 13.0741 50.2753
39.765 68.1706 23.0096 67941.8 26.8661 15759.5 17.5165 68.5361
3.83987 54.1421 47.1372 55765.9 25.6899 7924.6 14.158 38.6371
43.5667 64.5468 50.5332 64392.1 25.1906 4353.69 15.7448 46.2101
52.2699 64.8327 39.7099 60258.6 29.2325 11012.6 22.3096 61.1944
22.2784 67.949 37.373 60787 44.9955 11532.8 8.80847 55.8108
12.3051 64.9753 40.1972 60740.8 10.655 7940.87 18.0688 75.0134
40.1301 69.4699 43.8031 70746.9 35.9535 13744.7 21.1636 60.9894
45.9424 62.021 39.9511 71205.8 46.3628 13065.8 14.0113 41.3022
24.8575 55.6725 32.7983 45880.6 23.6424 10613.5 7.49313 34.0784
60.0849 69.721 51.9726 60120.8 43.6322 16419 16.2799 79.7767
48.1828 65.4131 46.814 66639.2 37.0966 14084.5 15.9485 51.9067
33.695 61.4696 29.1689 64527.7 22.8729 9907.55 18.0168 53.3425
70.7166 73.4525 23.3168 71718.3 53.8519 13988.3 15.5067 87.9843
49.6539 60.4133 33.1414 59266.3 26.1987 9647.86 17.2571 41.8805
33.0423 68.554 41.2592 61212.7 41.961 12017.1 19.8068 51.8694
42.8712 64.824 31.427 65650.5 44.4711 15335.4 11.6458 64.1417
18.7699 65.1848 73.5306 48724.1 14.0633 9326.83 20.4316 53.4074
28.1727 55.4675 42.7083 61488.7 49.9226 8588.72 26.0378 16.3008
10.4769 58.6405 46.6275 44392.1 18.535 -1142.95 19.8254 36.0033
12.258 65.5511 46.3633 76977 35.5262 19884.6 12.0536 83.8935
59.9624 72.7061 44.069 76076.4 50.5655 23299.1 14.1882 57.9378
24.6954 62.8777 59.5783 67767.9 15.9085 10192.5 16.4329 53.2135
45.1562 71.8348 15.9853 68824.6 43.2452 19666.4 11.0368 86.2442
28.5493 58.892 64.5517 47113.6 15.1746 5434.52 15.6028 40.7543
25.5051 61.5742 72.6443 56017.8 17.7489 8965.31 18.144 49.5308
43.3054 72.5523 41.4531 62702.4 26.4629 13635.1 17.7281 77.8298
44.5388 68.8339 17.3312 66935 41.6829 15190 9.34704 62.6187
33.2501 62.6769 20.3453 70347 48.6844 12268.4 14.6897 47.1597
82.7863 74.7695 41.693 70519.5 49.4675 12627.4 18.5475 76.9173
36.1657 67.8976 46.7198 61112.9 26.4529 11280.4 19.1094 45.5929
6.26149 46.4023 50.3891 29892.4 13.182 -4060.58 22.6169 34.1913
31.6446 60.103 66.1071 60235.4 28.7273 6510.99 21.8442 51.3246
44.9691 61.3368 40.453 63595 43.9409 10339.9 10.1892 41.7276
46.6619 61.1021 37.6798 61374.2 30.6475 3740.19 18.9511 40.0647
20.5625 60.6748 18.2807 70949.3 31.9454 12208.4 12.6501 44.3746
40.9102 71.1288 65.5189 64754.6 35.3342 5371.68 21.2296 70.8727
43.2146 70.1108 35.6262 69225.6 38.2624 8116.27 16.2636 60.081
73.3333 68.806 45.0733 61229 65.761 13164.7 11.5607 61.6668
15.4515 62.6003 39.3016 72361.6 32.408 9270.85 17.5257 58.3926
59.3099 81.279 66.8468 74558.9 30.8618 14628.7 17.5251 68.151
25.6096 67.9051 54.0087 60431 28.2668 11252.6 14.5078 51.6524
30.0465 60.6336 49.8962 46106.1 22.3781 -70.7243 14.9309 43.2249
66.7814 71.8678 52.5342 65743.6 10.6913 15066.4 15.2877 73.3824
61.5553 66.873 34.0952 60571.4 49.5026 16692.6 9.04527 62.3273
88.6397 78.5401 40.0317 81201.1 50.6984 11534 23.132 83.4367
48.9455 78.7287 41.3485 85820.5 35.8976 20967.6 10.4795 87.4383
42.773 56.3304 35.9517 51687.6 38.6019 9053.81 16.67 16.8194
-5.71736 57.8979 28.9226 51505.1 39.7679 9239.46 16.6097 51.8508
20.3185 64.0848 42.0491 65428.9 15.4355 7783.74 15.7825 37.6377
36.4332 65.8486 24.683 68960.1 29.1933 13809.1 17.6814 52.8468
59.0263 73.0017 41.3628 65623.1 26.2489 11771.4 16.6542 83.5839
45.9303 63.4045 47.0598 70731.9 43.4524 10766.2 17.0139 53.1036
32.4935 63.3792 58.3438 63541.2 24.8606 7455.6 7.82753 62.8989
64.1497 75.0629 46.0306 79341.4 50.9265 16289 15.6254 86.663
73.8076 72.7209 30.8151 73587.6 41.2809 18099.5 16.1193 65.0648
68.0927 78.8758 41.7088 75187.4 33.208 14246 14.4666 97.4678
68.225 68.0614 23.0492 68817.9 42.2114 8814.16 16.8001 53.2074
10.7486 61.9214 45.2893 54884.8 45.3374 1238.24 16.9472 44.8377
33.8225 68.1666 38.7744 64352.5 39.5071 12362.2 15.6406 46.3299
79.1154 71.1869 44.3786 61553.6 46.4802 19663.9 13.2868 68.4555
23.129 64.5502 38.889 60648.2 29.1174 4622.2 21.3597 58.0433
20.7048 54.0892 43.2093 54456.1 11.6139 7105.01 16.9977 27.2742
79.298 75.6272 38.5577 74514.3 81.8 24271.5 4.88455 88.6729
37.2973 70.2233 25.6576 78384.9 33.3471 18139 22.3564 62.2592
40.449 70.4808 57.9263 65514.5 23.8052 17311.7 10.12 54.7707
22.6682 70.1742 26.6062 71028.5 61.8932 17165.6 16.8329 74.0806
47.1592 64.4979 33.7771 59762.2 55.6795 15065 11.6883 55.0889
95.6606 87.4121 31.3358 82532.2 63.9727 25480.5 5.82505 102.455
39.8721 67.6374 40.0581 63276.4 29.7929 17118.1 10.1516 63.9058
13.5926 59.3294 40.2631 47189.2 7.53702 4639.66 19.3407 50.7659
38.0449 67.0151 19.2111 66204.8 18.8428 11713.4 16.5552 25.0426
38.1088 68.9683 34.8324 70671 28.7047 9367.97 16.6129 63.095
38.622 64.4173 31.1119 64669.1 34.1803 8898.11 17.3614 53.2495
47.6549 67.1842 62.516 51791 13.3768 2613.65 19.3032 56.4478
51.0413 73.2945 46.786 71371 31.3073 14493.9 9.38195 60.6073
30.3838 64.5288 31.4887 52732.7 14.0565 9841.66 19.0137 76.3378
49.216 72.5095 57.7129 58662.5 36.1849 5715.19 20.2433 75.1254
29.7949 59.3962 48.9207 59578.8 27.459 8355.43 13.3036 32.7355
47.7485 60.0201 44.3708 62615.4 57.7878 11871.3 15.3349 41.5876
39.4679 69.6506 45.0138 52696.7 35.5009 8681.14 19.5395 80.4752
9.92138 58.2862 45.3592 46575 10.0595 8631.95 19.7314 33.731
50.0145 69.0434 47.9538 63092.8 25.36 15290.5 9.48137 53.2107
-6.31734 55.6067 48.4213 50167.6 14.1714 4443.35 15.4842 27.6719
65.5951 77.1044 60.3705 61107 39.1968 9791.18 15.8423 74.9591
37.2351 68.9832 45.7607 63058.6 39.8469 9251.11 15.7304 54.5251
-1.30084 49.7586 50.7913 42103 3.08846 -159.129 22.155 23.045
-4.70375 53.733 19.9657 55845 17.2409 12590.6 14.3301 42.34
33.0548 66.2788 28.7425 58874 28.8173 13282.4 11.0912 65.6147
8.46199 58.8825 46.3841 49734.4 -1.33877 3890.04 16.2669 53.5749
46.8865 69.7167 27.7323 70407.1 37.3986 10063 10.2974 58.7947
32.9633 60.0331 33.4851 49228.3 40.4031 6090.4 15.8071 42.4944
72.6072 76.0892 56.199 68154.7 40.1135 15912.7 19.1714 71.7081
21.8746 62.2928 44.8868 59205.1 20.831 3331.83 10.3415 54.6026
31.937 63.4642 28.3943 76428.5 21.1472 13059.6 21.3187 55.8909
45.4502 65.6247 47.5757 58624 22.6393 19383.8 17.7281 53.0513
29.072 62.1513 58.666 48754.6 43.2046 12997.6 15.7403 45.568
39.4405 74.0392 42.6344 71668.3 33.8188 21160.6 14.2402 72.6715
-3.26148 52.7803 31.5196 55132.8 10.2733 -2232.23 18.5047 31.4669
43.1997 59.4248 35.2417 56304.9 36.2312 3835.91 11.404 19.6314
-1.26931 61.5208 37.4433 58902.8 38.0879 7138.98 18.5166 30.4614
62.7191 68.4212 48.4149 72999.2 32.5757 13548.6 22.471 73.0693
66.2372 77.83 47.3053 67019.5 38.6359 15581.7 7.06852 82.8511
-18.5265 52.0846 52.4866 52840 24.4679 11563.5 17.4575 32.9816
50.2395 72.1019 65.2231 63632.3 43.8885 11516.1 15.4774 61.5823
20.3112 62.7892 61.8406 38219.1 4.15597 6304.2 13.1298 47.7346
39.8381 68.229 32.4446 53436 30.5767 10129.1 8.6144 68.3652
71.4822 77.5941 43.2158 78630.5 22.3256 16051.5 18.0588 63.471
46.2042 71.9922 47.6163 69648.8 34.4307 19762.7 10.3192 91.8808
26.7022 62.526 61.3848 67752.8 34.0447 9640.59 13.9489 35.8723
57.8417 68.0149 55.7964 61250.1 6.3542 3439.37 22.4109 43.2807
31.5148 63.502 39.2912 51471.6 30.0276 5564.51 19.1604 54.582
27.765 57.737 35.7614 58996.7 14.1195 6518.5 20.6516 67.8079
19.1131 58.5403 44.6055 59525 17.0792 5581 18.9215 52.5935
15.6777 63.9397 51.5771 50954.8 9.3073 9165.36 17.4683 43.8851
46.7491 64.3328 24.1623 63404.5 16.9036 8893.99 15.1986 62.5643
36.2446 68.3207 45.9311 81955.7 53.2262 14612 17.9973 62.9544
47.6693 65.3181 35.6777 58693.1 42.3386 8103.23 23.1719 49.3413
38.9256 72.4731 36.6065 60286.1 8.03909 5581.93 16.5557 74.0593
39.9713 64.4408 41.0197 69392.5 25.1057 9953.77 17.1939 40.7651
55.9953 72.3984 31.8967 77065.5 41.9486 16258.4 19.8701 71.3999
79.6777 77.7256 61.0896 80602.8 52.04 20281.9 17.1927 61.2907
37.6003 66.5934 57.0718 64470 43.417 16114.4 17.9323 62.3847
34.5692 62.0178 37.5562 56625.5 33.8754 11217.8 18.4745 42.3489
24.6823 64.465 31.5078 56724.8 21.0549 14081.9 15.8717 46.2205
45.8727 65.3677 39.6443 57474.3 33.0829 6802.35 18.6593 45.4395
-5.37375 57.92 61.6901 59204.2 24.5247 10741 14.7938 45.2709
71.933 79.1527 40.208 80858.6 78.4472 23886 13.3579 72.9869
28.0865 61.1554 21.5816 66504.7 21.9577 8643.39 15.2354 33.3187
39.255 58.1539 63.4795 56718.6 3.13011 4319.76 18.7158 30.6856
82.5223 77.4471 43.9083 71033.5 28.6957 15690.7 16.3166 64.3243
51.4507 76.0881 21.7893 72260 34.7196 14563.9 9.42766 55.5443
53.3047 70.1116 53.9694 59590.2 49.2081 14391.3 15.4431 80.7173
7.7845 63.5493 57.9945 56128.3 27.1952 16486.9 14.5081 59.6266
47.7778 70.5572 48.5473 68482.8 48.2963 12517.9 16.0662 49.2999
37.8393 67.3975 33.3462 61999.1 29.2981 6437.92 22.549 78.71
35.8463 62.0361 40.2504 66696.9 36.4629 8169.32 16.0687 25.4306
10.1637 50.3732 60.6852 43642.8 26.9769 2522.7 21.9118 13.8213
55.4738 68.1616 61.7166 65588.6 34.7497 23124 4.46226 83.1849
47.943 70.1637 62.1199 66246.9 37.4966 13327.4 19.2416 51.0581
53.3158 72.8843 35.0782 59679.4 22.2716 11718.8 16.6705 52.5976
72.8444 80.2686 42.2375 78889.7 56.8309 19606.9 15.4173 56.1121
95.6089 81.523 72.1574 61708.8 66.4104 15146.7 11.8794 88.0908
46.4475 68.6145 87.6799 66176.4 36.8016 11005.1 19.6823 55.3929
30.8821 68.4395 52.9211 60325.4 48.5169 8480.11 16.6481 55.7499
42.9868 62.0447 43.5894 57857.3 19.0314 5776.87 15.5098 69.0242
43.5056 65.31 57.7525 50126.2 21.8131 7840.34 19.1168 56.5272
21.6839 67.807 46.6473 62434 46.3937 8345.5 16.7701 59.4242
64.9019 73.7057 41.7374 62941.7 21.7645 17925.5 19.1395 79.6391
56.0913 70.0429 40.079 63613 55.3552 20889.2 12.481 52.5451
2.87137 56.2862 22.9109 59953.8 9.87118 7562.19 16.9794 29.84
4.28071 59.3843 26.5389 58242.3 -5.01086 1505.05 22.7762 40.1133
44.7657 62.6524 37.3116 56925.9 17.9672 4669.16 11.8418 56.3203
60.3541 73.1195 45.2596 75635.7 35.5205 15787.5 20.9737 81.6535
-1.96884 54.4103 53.3021 51874.4 -5.45871 1994.96 23.1223 31.8193
60.7524 75.2623 24.8174 69792.6 41.275 19648.8 8.62128 79.2788
10.9386 57.3686 48.4339 60248 16.9221 7955.64 15.7774 53.182
34.0204 70.2123 44.4826 64259.4 35.2748 15649.2 11.742 56.423
78.8126 71.4377 46.1868 67866.6 51.4272 17839.4 10.4812 72.9945
33.906 66.544 49.6693 70249.1 34.3488 20327.7 9.35573 60.7436
31.2871 68.6001 69.4306 57445.6 31.4972 11945.8 10.834 59.8406
46.0672 70.0767 41.0146 65564.1 50.1713 14862.9 14.8436 61.7242
48.0712 66.7644 21.9046 58846.8 25.9213 7913.36 18.983 40.1543
72.3317 73.3699 49.8385 82960.8 40.0249 8455.18 17.2255 81.2013
25.3381 67.1926 59.0663 54452.9 19.6045 9574.06 12.756 62.7107
10.8111 60.6225 47.0948 58107 21.357 17318.7 15.0782 30.1677
29.4719 67.9397 32.2495 58448.6 40.1605 13810.4 16.5014 69.1157
18.9334 68.8622 49.2794 58593.1 28.3532 9634.73 11.1911 48.144
47.5432 65.4853 38.0343 63481.1 48.1541 15026.4 14.1943 35.0675
60.4439 72.2047 63.052 65691 67.5704 11725.9 22.04 72.5722
62.9052 71.4505 31.9945 79260.1 48.8669 18328.5 10.6121 60.7618
17.3399 58.3832 32.4843 57396.6 0.843907 8929.67 20.288 38.7151
16.3064 67.8037 64.7203 56731.4 21.5192 7537.78 17.9703 54.0107
7.77825 54.5486 52.3369 54333.5 7.55518 1456.25 20.5891 44.9375
64.4408 64.9094 30.0011 55906.9 57.9975 16866.3 13.7305 60.9581
73.9788 75.6887 32.7031 63672.3 51.6273 11985 17.9164 94.9329
49.8615 74.9153 62.5157 68482.9 46.4603 19667.9 12.2305 65.412
18.9221 63.2585 45.9056 61365.3 7.06052 936.025 21.3244 60.551
42.775 73.9509 49.2179 67412.9 50.2057 14197.4 12.1254 64.7422
34.0909 62.3786 76.6087 46904.5 -1.08456 4599.82 16.997 41.0568
49.9073 74.2818 31.4682 84839.2 45.2071 19115.7 17.6788 73.1647
45.3759 71.9394 47.573 70825.7 38.8673 17991.3 12.3566 77.3182
48.388 63.4456 41.3793 60247.4 24.878 14070.3 15.6677 49.0036
43.7261 65.7936 80.4971 60418.5 54.4404 16538.4 16.3875 67.8563
30.3657 63.1372 44.0888 60262.5 9.34389 17657.8 16.1331 50.1178
50.7304 70.9759 15.9458 68282.2 42.4344 16239.3 13.4141 70.8813
53.6217 66.4067 55.0287 64688.2 37.916 7048.98 17.8059 52.8848
12.73 58.682 49.6128 41228.8 0.905806 334.976 19.0945 42.8964
24.6008 63.9035 55.6648 58068.1 13.1348 5668.09 18.9302 52.5585
23.0441 69.7129 54.4215 68626.3 27.5958 12059.9 10.4075 80.8211
14.9289 64.6692 53.8337 61058.3 23.3656 11331.3 21.4406 39.7678
40.1363 60.0446 34.0219 69602 48.6302 17248.7 17.0045 46.4785
10.0974 62.8425 60.0806 58104.4 17.9733 5850.94 17.3575 56.1136
30.8583 62.3312 4.2407 84610.8 42.6392 12629.4 14.8504 51.9451
15.1434 61.7411 54.0291 42447.4 22.6646 6442.24 18.7299 63.2953
23.9098 60.1588 63.308 54449.1 24.3117 12098.4 11.0273 48.5738
18.5878 51.5807 35.8219 47919.8 35.5816 11784 17.856 18.5527
59.6729 64.2623 55.3011 64093.7 60.1498 11611 17.3883 55.5959
77.8931 78.3425 41.0341 68636.4 52.2371 9077.16 19.8782 79.7792
49.9543 65.2809 51.5832 60683.4 32.3998 20377.6 12.531 76.0207
62.0297 74.7775 35.0872 81713.4 60.8692 12073.9 16.4329 74.4117
21.5771 57.1507 36.7129 70938.9 29.3257 12980.3 18.901 39.3345
76.7458 67.8976 35.9802 71123.3 39.8243 9052.31 15.7195 65.271
7.17938 56.4653 52.977 47870.9 -5.03054 1970.35 25.6489 18.5455
-11.7004 53.2663 32.1513 46944.4 0.900285 5912.46 19.9173 43.541
22.2946 61.8293 60.7874 57276.3 30.6128 9126.43 17.2943 31.118
38.34 68.8173 24.5361 71422.3 59.9066 15753 15.9721 76.9984
52.6217 64.6979 35.9993 62736.5 48.1878 4709.79 19.4071 30.4842
37.7261 69.6708 34.4189 74515 44.1814 16260.9 12.8401 64.6324
29.4354 68.8477 29.0164 70107 9.84424 13711.9 11.3842 56.5856
40.345 66.9662 61.6721 63759.7 29.9699 8839.92 10.7245 42.935
50.3434 62.3395 24.4306 57656.5 31.5331 6072.74 21.0123 55.5856
3.48716 57.4508 44.7471 55834.4 17.8939 6992.66 21.5454 46.2624
40.0081 69.2487 54.5375 64147.4 10.2118 11778.1 17.2194 57.7881
10.297 61.8233 62.2892 55944.1 20.2109 5100.02 22.909 51.368
34.173 54.3105 50.1781 51227.9 23.3136 2397.5 21.0958 30.1175
51.9869 65.4235 30.5502 78054.9 43.874 16608.3 14.0097 49.285
20.1506 66.594 38.5115 71713.6 35.925 10862.5 18.0115 51.338
60.4765 69.0111 49.8051 67536.7 47.5986 14836.9 12.4491 78.5459
56.4938 70.4711 15.8956 77595.5 52.3133 11794.2 14.9259 63.8956
22.4636 59.0268 17.093 56074.7 25.3794 13719.4 10.2784 48.4976
29.443 69.9296 34.8672 62650 12.1348 6712.29 13.1691 72.1617
59.2042 72.2062 14.0216 68514.9 26.565 19878.8 12.3206 65.7817
-2.36271 57.9654 54.71 51335.3 15.9905 5844.77 21.4886 28.377
8.83303 55.0408 25.5101 52490.3 29.2702 5419.07 18.1361 32.2723
69.6537 69.4665 42.2197 61668 41.3999 12900.6 15.4491 61.661
-20.0217 56.615 38.138 56446.1 26.1081 9035.5 11.5318 54.9364
67.0434 76.5405 35.2655 67487.2 25.2275 16666.7 8.8777 77.7571
48.9421 66.1956 46.3671 61440.9 22.9007 8904.44 14.0187 56.867
34.0345 63.2795 52.8372 47915.8 -8.95089 4091.2 17.0672 45.8264
27.0798 60.0083 43.5763 42978.8 9.88022 3147.06 18.387 19.6622
54.6075 76.37 51.2234 68905.9 20.0663 15035 13.172 70.5131
